num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,review,timestamp_created,recommended,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
409,34,1122,0,802,2018-02-18 02:50:16,i was going into black flag not knowing what to expect but so far i 've been enjoying my time in it as a fan of pirate games nothing has been able to hit the spot for a while but this seems to do just that whether it 's the sword fights the pirate ship battles the looting or the exploration this strikes me as the perfect pirate game when it comes to the elements of assassin 's creed i believe the game would be better off without a few of those elements while the free running is something i love in the series i feel like this game could do without some stealth missons or trailing missions sure that 's what makes it an assassin 's creed game in the first place but i feel like it just got stamped onto the product itself while it follows the same storyline of assassin 's creed that can easily be removed and the piratey content alone that i purchased the game for could probably be enough to sell the game on it 's own the ac brand helped it gain publicity but without it i feel like there could 've been a lot more opportunites when making the game rather than just being bound to follow some guidelines because it 's in the same franchise overall i 'm enjoying the game for what it is so far and i 'm only writing this so i get the steam nomination badge,2017-11-25 09:08:00,True,1,0,0.5,0,True,False,False
0,29,821,0,508,2023-06-16 04:15:06,this game pros mehh graphics cool ship cons too many pirate shit wayyy to many you get sea sick the game isn 't even assassin 's creed anymore it 's just going around building a shipp optimization is horrible lag spikes everywhere manage to run it on 40 to 50 for atimes but it 's just a buggy game assassin 's creed 3 is better if you want a true previous assassin 's game play overall if you into pirate shit go ahead you 'll like it if you not get another assassin 's creed game,2017-11-27 08:27:54,False,0,1,0.2962713539600372,10,True,False,False
241,19,4095,0,1315,2023-04-29 10:06:38,the best assassins creed imo being a captain of your own pirate ship is a great change of pace from the often stale combat of the other game 's in the series it feels badass to swing from your ship 's mast onto the other ship stealing cargo from the spanish or english is really fun and the variety of activities will keep you entertained,2019-11-27 17:47:58,True,0,0,0.0,0,True,False,False
0,1,1468,0,1454,2019-12-30 09:44:42,good,2019-12-30 09:30:35,True,0,0,0.0,0,True,False,False
56,1,4241,0,3184,2021-08-29 16:21:15,i love it,2017-03-10 16:05:51,True,0,0,0.0,0,True,False,False
0,1,2739,0,2719,2022-02-10 14:58:14,he named his brig after a poxy bird,2021-12-18 21:12:00,True,0,0,0.0,0,False,False,False
0,11,9186,0,7125,2022-08-29 13:49:58,"after 100 hours on this game ...i decided to give a review you can do so much besides the missions you can explore ,hunt,loot,destroy ships and more upgrading my ship was fun and awesome and it did not even get bored to upgrade my ship to prepare for what 's next however this game is a new start and kinda different from others assassin 's creed game but the game is awesome and there some glitches that does not ruin the game the glitches make this game funny but it does not ruin the game for you there is 2 outfits in the game where you could unlock you don 't even have to buy a dlc or anything that has to do with buying in order to open it there is a templar outfit -you have to collect all templar keys to open the outfit and there is a mayan outfit -collect all the mayan stones to unlock it ...it's worth it and if you get shot there will be no health taken away from you it 's damn sure recommend if you hate to use the human shield or getting shot every single time there is new items that is soooooooooooo useful in this game to help you out threw the gameplay assassin 's creed iv black flag freedom cry dlc the dlc is really short and you can beat it like in couple hours depends on how you play but when the dlc goes on sale ...it's worth for like $5.00 to spend couple hours and try beating the dlc i am getting ready for assassin 's creed unity are you ready for unity",2014-07-23 04:31:53,True,11,0,0.5785214304924011,1,False,False,False
0,63,3794,0,3794,2023-02-24 04:58:44,40 hours and i beat the game and did all naval contracts and almost got all upgrades very wholesome ending you dont get to be much of an assassin tho,2023-02-24 06:00:43,True,0,0,0.0,0,True,False,False
0,1,1881,0,845,2020-10-31 15:26:14,with a bottle of rum and a yohoho,2020-09-27 13:04:33,True,0,0,0.0,0,True,False,False
156,37,1978,0,790,2021-03-04 16:14:46,sei,2020-12-03 14:43:31,True,0,0,0.0,0,True,False,False
0,8,16557,168,15332,2023-09-01 13:23:51,amazing graphics nice story everything is perfect the best assassin,2017-06-30 09:26:06,True,0,0,0.0,0,True,False,False
223,22,8324,0,5420,2018-03-28 17:44:26,if you want to buy an assassins creed game and do not own this get it unity is buggy and has some micro -transactions. blackflag is fun (story is crappy though has a lot of freedom to do as you wish and at £9.99 it 's a bargin (at time of posting this review £19.99 is a fair price too for a 1 year old game,2014-11-28 18:36:51,True,2,0,0.4941257834434509,0,True,False,False
0,144,5330,0,5330,2019-11-17 02:46:42,this is one of theeeee best assassins games and i will fight for that,2022-04-10 11:24:43,True,0,0,0.0,0,False,False,False
33,5,408,0,408,2020-10-18 11:19:09,its very good the best pirate game ever the parkour and killing gets stale after a while and the story is poorly executed all those flaws are made up for good graphics and the amount of fun it is to take down ships and steal their loot this game is mainly just a ship game the ships are the best part at least but if you want parkour and stuff get syndicate instead,2020-10-20 00:48:37,True,0,0,0.0,0,True,False,False
0,72,6528,0,2721,2019-05-14 23:37:19,the only ac game i have been honestly interested (pirates for the win itsn an ok game with an unique aproach to the pirate world just kee in mind get the full edition,2018-08-13 15:14:32,True,0,0,0.0,0,True,False,False
144,53,2285,0,2285,2023-01-15 15:47:38,second time i have played this game (first time was years ago at release and i still had fun a refreshing change from the previous instalments with the pirate settings and manning an upgrading your own ship would recommend to anyone who likes the ac franchise and or likes the setting of pirates and the caribbean,2023-01-15 15:50:21,True,0,0,0.0,0,True,False,False
0,3,14030,0,12233,2023-03-24 06:37:36,very fun naval combat with good story and great characters combat is too easy though,2020-12-09 02:41:34,True,0,1,0.0,0,True,False,False
663,26,5470,0,2696,2016-11-30 00:40:17,amazing game,2016-11-24 20:49:43,True,1,0,0.5024875402450562,0,True,False,False
610,128,798,0,548,2022-10-04 15:10:46,i have own straw hat pirate group,2016-04-14 16:02:31,True,0,0,0.0,0,True,False,False
0,3,2207,0,2207,2017-11-23 00:17:30,love it has everything you need pirates assassins ship battles and attacking spainish soldiers,2017-11-22 23:42:15,True,0,0,0.0,0,True,False,False
1390,12,66,0,66,2017-06-29 09:53:49,so bought this game in the summer sale 2017 downloaded it started it runs like crap my system amd phenom ii x4 945 3 .0ghz 12gb ddr3 ram nvidia geforce gtx 560ti windows 10 home 64bit fullhd resolution (1920x1080) wasn 't able to hit 60fps on lowest settings despite my computer being at or very near recommended requirements tried everything including a rather obscure lockscreen trick i found on kotaku nothing worked that will teach me to buy a ubisoft game,2017-06-29 10:12:38,False,4,7,0.2262303531169891,13,True,False,False
359,39,1486,0,1485,2015-11-05 12:46:40,"ooh the masterpiece although it 's not an assassin 's creed game ,or is it i 've enjoyed it way to much 10 /10 would drink with edward",2015-11-12 14:05:26,True,5,1,0.4933236837387084,0,True,False,False
77,12,9006,0,497,2023-05-13 14:55:01,peli peli good,2020-11-29 10:52:48,True,0,0,0.0,0,True,False,False
0,10,6007,0,855,2019-05-30 00:54:36,best assassin 's creed game i 've ever played,2016-01-24 13:49:50,True,0,0,0.0,0,True,False,False
0,14,3613,0,2488,2016-11-05 14:55:08,simply addictive sailing is so much fun in this game,2015-06-27 21:40:37,True,0,0,0.0,0,True,False,False
0,27,10425,0,6871,2018-02-11 01:24:35,mmmm wait till it drops to 20 bucks,2015-07-09 04:17:21,True,0,0,0.473397821187973,0,True,False,False
0,51,2070,0,1965,2014-02-04 09:10:33,game is fun for about 5 -10 hours almost all of the missions are basically the same ship battles gets old very fast combat is worse than ass iii you can be surrounded by a group of enemies and as long as you are fighting one the others just stand and watch like idiots they added crafting yet there are only about 4 unique items worth crafting so that kind of sucks i give this game a 5 /10,2014-01-19 13:38:17,True,1,0,0.5205479264259338,0,True,False,False
